subroot_map_50604005,2,0
subroot_map_50023415,1,0
subroot_map_50019287,158,0
subroot_map_50019286,12,0
subroot_map_50010792,17,0
subroot_map_2311,57,0
subroot_map_50676001,40,0
subroot_map_50582002,3,0
subroot_map_50017871,124,0
subroot_map_50014929,24,0
subroot_map_50020372,4,0
subroot_map_124728003,702,0
subroot_map_50023729,4,0
subroot_map_50023727,15,0
subroot_map_50023293,15,0
subroot_map_50118013,2,0
subroot_map_50023068,40,0
subroot_map_50013908,103,0
subroot_map_3332,11,0
subroot_map_50017117,8,0
subroot_map_50012346,62,0
subroot_map_50003848,4,0
subroot_map_50012353,36,0
subroot_map_50020856,153,0
subroot_map_50012320,129,0
subroot_map_50008884,39,0
subroot_map_124546013,77,0
subroot_map_50020846,129,0
subroot_map_50012097,5,0
subroot_map_50012099,15,0
subroot_map_50020492,112,0
subroot_map_121388024,4,0
subroot_map_50018391,19,0
overseas_list_sg,1,0
overseas_list_tw,1,0
subroot_map_50015380,12,0
qq_length_7,1,0
subroot_map_50011720,3,0
subroot_map_50011721,2,0
subroot_map_50020674,3,0
subroot_map_50008555,17,0
subroot_map_50020673,3,0
subroot_map_125142004,20,0
subroot_map_110805,5,0
subroot_map_211503,3,0
subroot_map_50005273,17,0
subroot_map_50011739,30,0
subroot_map_50020442,1,0
subroot_map_50016195,5,0
subroot_map_50011982,41,0
subroot_map_50011704,1,0
subroot_map_50005051,57,0
subroot_map_50020672,3,0
subroot_map_50020671,5,0
subroot_map_121418029,18,0
subroot_map_164206,19,0
subroot_map_122014001,1,0
subroot_map_50004399,41,0
subroot_map_50132001,21,0
subroot_map_50020617,18,0
subroot_map_50020854,33,0
subroot_map_50020851,21,0
subroot_map_50000802,37,0
subroot_map_50020834,61,0
subroot_map_124420003,14,0
subroot_map_50020843,6,0
subroot_map_124942005,23,0
subroot_map_50020842,2,0
subroot_map_122732001,77,0
subroot_map_50015230,5,0
subroot_map_50010801,15,0
subroot_map_350504,12,0
subroot_map_350502,8,0
subroot_map_50025009,50,0
subroot_map_50025008,90,0
subroot_map_50018720,36,0
subroot_map_50012186,3,0
subroot_map_290501,7,0
subroot_map_50013007,6,0
subroot_map_50024138,65,0
subroot_map_50024389,29,0
subroot_map_50023052,7,0
subroot_map_10,0,0
subroot_map_50017859,63,0
subroot_map_50011161,55,0
subroot_map_50005961,27,0
subroot_map_50004870,21,0
subroot_map_50003770,8,0
subroot_map_50024258,5,0
subroot_map_50024253,5,0
subroot_map_50004893,13,0
subroot_map_50025555,8,0
subroot_map_121392034,53,0
subroot_map_122854005,10,0
subroot_map_50004645,16,0
subroot_map_50003312,18,0
subroot_map_50017905,13,0
subroot_map_50013796,5,0
subroot_map_50010020,6,0
subroot_map_122650004,1,0
subroot_map_50022271,16,0
subroot_map_50013322,22,0
subroot_map_50015943,25,0
subroot_map_121380022,4,0
subroot_map_50506014,18,0
subroot_map_50021132,7,0
subroot_map_211112,8,0
subroot_map_50021105,34,0
subroot_map_50004806,4,0
subroot_map_50011556,47,0
subroot_map_121390019,57,0
subroot_map_111409,111,0
subroot_map_50020494,29,0
subroot_map_50020493,37,0
subroot_map_120878006,16,0
subroot_map_50011743,67,0
subroot_map_50011744,85,0
subroot_map_50011746,163,0
subroot_map_50011991,6,0
subroot_map_50012601,7,0
subroot_map_50011996,4,0
subroot_map_50022889,6,0
subroot_map_50008369,11,0
subroot_map_50019240,3,0
subroot_map_50012934,5,0
subroot_map_50012937,8,0
subroot_map_50018245,19,0
subroot_map_50001810,8,0
subroot_map_50510011,195,0
subroot_map_50005174,12,0
subroot_map_121398019,4,0
subroot_map_50020998,18,0
subroot_map_50019539,20,0
subroot_map_50008622,13,0
subroot_map_140117,1,0
subroot_map_50008889,78,0
subroot_map_50050378,19,0
subroot_map_50015370,56,0
subroot_map_50015373,6,0
subroot_map_50013195,20,0
subroot_map_50015372,28,0
subroot_map_50017311,11,0
subroot_map_50024096,54,0
subroot_map_121452004,11,0
subroot_map_50012081,7,0
subroot_map_50024060,25,0
subroot_map_50016203,10,0
subroot_map_50018870,8,0
subroot_map_121410018,4,0
subroot_map_50013151,1,0
subroot_map_50012067,18,0
subroot_map_124486002,7,0
subroot_map_50012044,21,0
subroot_map_50012047,22,0
subroot_map_50050546,5,0
subroot_map_50013228,113,0
subroot_map_50050643,4,0
subroot_map_124508011,3,0
subroot_map_50012382,8,0
subroot_map_50012142,37,0
subroot_map_50013474,3,0
subroot_map_50012149,11,0
subroot_map_121460027,11,0
subroot_map_121472034,124,0
subroot_map_50598001,33,0
subroot_map_125160006,5,0
subroot_map_50024346,5,0
subroot_map_50004767,31,0
subroot_map_50006948,17,0
subroot_map_50001248,3,0
subroot_map_50021048,21,0
subroot_map_122742001,69,0
subroot_map_50014762,4,0
subroot_map_50012348,12,0
subroot_map_124636001,6,0
subroot_map_121462007,7,0
subroot_map_1402,8,0
subroot_map_50021033,6,0
subroot_map_50013892,54,0
subroot_map_50011257,13,0
subroot_map_50010160,68,0
subroot_map_50025885,8,0
subroot_map_50012775,58,0
subroot_map_50018082,36,0
subroot_map_124490003,4,0
subroot_map_50021011,21,0
subroot_map_50013877,27,0
subroot_map_50025859,30,0
subroot_map_124472004,297,0
subroot_map_50025861,5,0
subroot_map_50008055,7,0
subroot_map_1201,79,0
subroot_map_50000561,208,0
subroot_map_122656008,6,0
subroot_map_50025832,18,0
subroot_map_50020397,6,0
subroot_map_50012774,54,0
subroot_map_2310,48,0
subroot_map_50011404,175,0
subroot_map_121388008,4,0
subroot_map_50018025,48,0
subroot_map_124634003,63,0
subroot_map_3415,12,0
subroot_map_50024944,3,0
subroot_map_50020585,10,0
subroot_map_122904002,37,0
subroot_map_124386002,4,0
subroot_map_125100031,28,0
subroot_map_50016450,10,0
subroot_map_50530002,21,0
subroot_map_50008552,8,0
subroot_map_50008556,3,0
subroot_map_50019690,1,0
subroot_map_50016189,4,0
subroot_map_50008542,2,0
subroot_map_50005272,1,0
subroot_map_125210001,6,0
subroot_map_121418033,52,0
subroot_map_50408001,2,0
subroot_map_50018103,1,0
subroot_map_124780008,1,0
subroot_map_124468004,4,0
subroot_map_50011718,3,0
subroot_map_124986002,17,0
subroot_map_50017269,5,0
subroot_map_2159,4,0
subroot_map_50010828,5,0
subroot_map_50018326,4,0
subroot_map_50003291,1,0
subroot_map_50008741,5,0
subroot_map_50132002,59,0
subroot_map_50005251,7,0
subroot_map_50006101,3,0
subroot_map_50005009,6,0
subroot_map_125088001,3,0
subroot_map_50025010,5,0
subroot_map_50003695,19,0
subroot_map_50004788,34,0
subroot_map_211710,1,0
subroot_map_50012160,75,0
subroot_map_50013253,2,0
subroot_map_50017616,1,0
subroot_map_50023061,3,0
subroot_map_50023060,2,0
subroot_map_121414009,4,0
subroot_map_111219,5,0
subroot_map_121402026,21,0
subroot_map_121392033,32,0
subroot_map_50017903,4,0
subroot_map_50023109,1,0
subroot_map_50002894,3,0
subroot_map_121380009,6,0
subroot_map_50012466,12,0
subroot_map_50009035,19,0
subroot_map_50010022,3,0
subroot_map_50023363,12,0
subroot_map_88,0,0
subroot_map_50011130,17,0
subroot_map_50023100,1,0
subroot_map_110511,2,0
subroot_map_50019296,27,0
subroot_map_50492006,3,0
subroot_map_50450016,9,0
subroot_map_50022440,1,0
subroot_map_50012880,5,0
subroot_map_50018194,7,0
subroot_map_50019289,28,0
subroot_map_121434050,6,0
subroot_map_50019288,2,0
subroot_map_50008352,2,0
subroot_map_50019494,1,0
subroot_map_50017077,1,0
subroot_map_50001718,2,0
subroot_map_50002809,4,0
subroot_map_3306,73,0
